26165	17964	19896	18639
22946	18239	19910	18194
19315	18733	19920	17978
15762	19382	19928	18019
12769	20101	19933	18316
10740	20796	19935	18829
9951	21375	19938	19490
10510	21763	19940	20213
12342	21910	19943	20899
15201	21796	19948	21458
18702	21438	19955	21815
22375	20885	19964	21924
25724	20210	19974	21769
28298	19505	19985	21373
29750	18862	19995	20789
29886	18370	20005	20097
28687	18094	20012	19391
26315	18069	20016	18766
23090	18301	20017	18306
19447	18758	20016	18073
15879	19380	20011	18101
12865	20083	20003	18383
10812	20775	19994	18881
9997	21360	19984	19530
10530	21763	19974	20240
12337	21929	19966	20914
15175	21835	19958	21463
18660	21492	19952	21810
22320	20946	19947	21907
25662	20268	19944	21742
28233	19547	19941	21335
29685	18879	19938	20739
29821	18351	19934	20034
28622	18032	19928	19314
26247	17962	19920	18674
23016	18150	19909	18200
19363	18570	19894	17953
15778	19162	19877	17964
12744	19848	19857	18232
10667	20534	19836	18717
9826	21125	19814	19352
10333	21542	19792	20050
12115	21727	19771	20712
14932	21651	19750	21250
18400	21325	19731	21587
22048	20788	19714	21674
25382	20109	19697	21498
27950	19375	19681	21079
29402	18682	19665	20472
29539	18118	19647	19754
28340	17757	19628	19021
25963	17642	19607	18367
22726	17787	19583	17878
19062	18167	19556	17616
15461	18730	19527	17612
12407	19397	19496	17866
10306	20075	19462	18336
9440	20671	19428	18959
9920	21101	19394	19644
11679	21305	19360	20296
14474	21250	19327	20823
17925	20940	19296	21149
21562	20413	19265	21227
24889	19734	19236	21040
27454	18989	19207	20611
28906	18272	19177	19992
29044	17675	19147	19262
27845	17273	19116	18515
25466	17114	19081	17847
22223	17214	19045	17343
18549	17555	19007	17067
14933	18087	18965	17049
11858	18734	18921	17287
9734	19404	18876	17744
8842	20003	18831	18354
9297	20446	18784	19027
11032	20668	18738	19669
13806	20634	18693	20184
17240	20342	18649	20500
20865	19827	18607	20568
24186	19149	18565	20372
26749	18394	18523	19933
28201	17656	18482	19303
28340	17028	18438	18561
27143	16585	18394	17802
24762	16381	18348	17120
21514	16438	18301	16603
17829	16740	18249	16311
14198	17241	18196	16279
11104	17866	18142	16503
8957	18527	18086	16947
8040	19129	18028	17544
8470	19584	17971	18206
10181	19823	17914	18837
12935	19810	17857	19343
16353	19538	17802	19650
19967	19035	17746	19708
23282	18361	17693	19503
25842	17599	17639	19054
27295	16841	17585	18413
27436	16182	17531	17660
26240	15701	17474	16889
23858	15455	17416	16194
20605	15467	17356	15662
16911	15730	17294	15357
13266	16198	17231	15312
10153	16802	17165	15523
7984	17452	17098	15954
7043	18055	17030	16539
7447	18522	16962	17189
9135	18780	16894	17810
11869	18788	16825	18307
15272	18536	16759	18605
18876	18047	16693	18655
22184	17379	16628	18440
24743	16611	16563	17982
26197	15837	16497	17332
26342	15149	16431	16569
25147	14632	16364	15785
22766	14343	16295	15079
19508	14313	16224	14534
15805	14534	16153	14216
12146	14970	16078	14156
9015	15551	16002	14355
6825	16191	15924	14775
5860	16794	15847	15348
6241	17272	15768	15989
7906	17549	15690	16599
10621	17578	15612	17088
14009	17347	15534	17378
17603	16875	15458	17420
20906	16215	15382	17197
23464	15444	15306	16730
24921	14655	15230	16072
25069	13941	15153	15299
23877	13388	15076	14505
21496	13058	14997	13787
18235	12986	14916	13230
14524	13167	14834	12899
10853	13570	14751	12828
7704	14127	14665	13014
5493	14756	14578	13422
4505	15360	14491	13985
4863	15848	14403	14616
6507	16144	14315	15218
9203	16195	14227	15699
12577	15986	14141	15981
16162	15532	14055	16017
19461	14882	13968	15787
22019	14110	13884	15313
23479	13308	13798	14646
23630	12570	13711	13863
22442	11984	13624	13060
20063	11615	13537	12332
16800	11500	13446	11764
13082	11642	13355	11421
9399	12012	13262	11339
6234	12546	13168	11514
4002	13162	13073	11911
2993	13765	12977	12465
3328	14264	12881	13086
4952	14577	12784	13681
7631	14653	12688	14155
10991	14468	12592	14431
14568	14033	12498	14461
17864	13395	12403	14225
20423	12624	12309	13744
21886	11813	12215	13070
22043	11053	12120	12280
20860	10436	12025	11468
18482	10028	11928	10729
15218	9873	11831	10151
11495	9976	11731	9799
7800	10312	11631	9705
4620	10822	11529	9870
2370	11426	11425	10258
1339	12028	11322	10802
1654	12537	11219	11417
3258	12869	11114	12005
5920	12969	11011	12472
9269	12808	10908	12744
12838	12395	10806	12768
16132	11771	10703	12528
18693	11005	10601	12042
20161	10185	10500	11361
20324	9406	10397	10564
19147	8759	10295	9745
16773	8316	10191	8998
13509	8121	10086	8411
9780	8187	9980	8048
6076	8489	9873	7945
2882	8975	9763	8101
614	9565	9654	8481
-435	10167	9544	9019
-141	10685	9434	9626
1443	11036	9324	10207
4090	11160	9214	10670
7428	11026	9105	10938
10991	10636	8996	10958
14283	10028	8886	10714
16847	9270	8779	10223
18322	8444	8670	9539
18492	7650	8562	8736
17322	6974	8452	7910
14952	6497	8343	7155
11689	6264	8232	6560
7957	6291	8120	6189
4245	6561	8007	6079
1038	7023	7893	6227
-1246	7599	7779	6599
-2315	8199	7663	7130
-2039	8728	7547	7733
-472	9099	7432	8310
2160	9248	7318	8768
5488	9141	7203	9033
9046	8776	7088	9051
12338	8186	6975	8803
14907	7437	6860	8311
16388	6610	6746	7622
16567	5801	6633	6814
15405	5103	6518	5983
13041	4591	6404	5222
9781	4321	6288	4621
6046	4312	6172	4243
2327	4550	6055	4125
-891	4987	5936	4267
-3191	5550	5817	4633
-4278	6148	5697	5157
-4020	6686	5578	5755
-2468	7077	5459	6330
151	7252	5341	6787
3469	7174	5222	7048
7023	6835	5103	7065
10317	6267	4985	6817
12891	5529	4868	6322
14381	4701	4750	5631
14570	3882	4632	4821
13417	3161	4514	3985
11061	2620	4396	3220
7804	2314	4277	2614
4068	2270	4157	2229
343	2476	4037	2105
-2886	2889	3915	2241
-5199	3438	3794	2603
-6302	4034	3670	3124
-6060	4581	3548	3719
-4524	4991	3427	4291
-1916	5194	3305	4747
1394	5145	3184	5008
4946	4834	3062	5024
8242	4290	2942	4776
10823	3566	2821	4281
12322	2743	2701	3589
12523	1913	2581	2778
11380	1174	2460	1939
9033	604	2340	1171
5780	267	2219	559
2045	187	2097	170
-1684	361	1975	43
-4922	750	1851	174
-7249	1285	1728	531
-8366	1879	1604	1049
-8139	2436	1481	1643
-6617	2866	1357	2214
-4019	3095	1234	2671
-714	3077	1111	2934
2835	2799	988	2950
6135	2278	867	2703
8724	1571	745	2210
10234	753	624	1517
10447	-80	501	705
9316	-837	380	-134
6979	-1432	259	-904
3733	-1801	137	-1518
0	-1914	15	-1909
-3732	-1771	-108	-2040
-6979	-1406	-231	-1913
-9316	-884	-355	-1557
-10447	-293	-480	-1041
-10234	273	-603	-448
-8724	722	-726	123
-6136	980	-850	581
-2836	993	-973	846
714	747	-1095	865
4019	254	-1217	621
6616	-433	-1339	129
8139	-1241	-1460	-560
8366	-2079	-1581	-1371
7249	-2850	-1703	-2211
4922	-3468	-1824	-2983
1684	-3869	-1945	-3598
-2045	-4012	-2068	-3990
-5780	-3899	-2189	-4124
-9032	-3558	-2313	-3997
-11380	-3050	-2435	-3644
-12522	-2462	-2557	-3126
-12322	-1886	-2681	-2533
-10823	-1415	-2803	-1959
-8243	-1130	-2926	-1499
-4946	-1081	-3047	-1230
-1395	-1295	-3168	-1206
1916	-1759	-3289	-1447
4524	-2425	-3409	-1935
6060	-3222	-3529	-2622
6302	-4060	-3649	-3431
5200	-4843	-3769	-4269
2886	-5482	-3888	-5040
-342	-5910	-4008	-5655
-4068	-6085	-4128	-6049
-7803	-5999	-4248	-6183
-11060	-5681	-4368	-6057
-13417	-5188	-4489	-5703
-14570	-4602	-4609	-5185
-14381	-4016	-4730	-4589
-12891	-3526	-4849	-4012
-10318	-3211	-4970	-3548
-7024	-3129	-5089	-3274
-3470	-3309	-5207	-3245
-151	-3740	-5325	-3480
2468	-4382	-5443	-3964
4020	-5164	-5559	-4646
4278	-5999	-5677	-5451
3191	-6791	-5793	-6288
892	-7449	-5910	-7056
-2326	-7904	-6027	-7670
-6046	-8108	-6144	-8063
-9780	-8050	-6260	-8197
-13041	-7754	-6377	-8069
-15404	-7276	-6493	-7713
-16567	-6693	-6610	-7193
-16388	-6098	-6727	-6594
-14907	-5587	-6843	-6013
-12339	-5243	-6960	-5543
-9046	-5126	-7074	-5263
-5488	-5270	-7189	-5227
-2160	-5667	-7303	-5455
472	-6282	-7417	-5933
2039	-7048	-7530	-6610
2315	-7877	-7643	-7410
1246	-8674	-7755	-8242
-1037	-9350	-7866	-9007
-4244	-9828	-7980	-9619
-7957	-10060	-8092	-10010
-11689	-10029	-8203	-10142
-14952	-9755	-8315	-10012
-17321	-9290	-8427	-9653
-18492	-8711	-8539	-9130
-18322	-8108	-8652	-8526
-16848	-7577	-8763	-7939
-14284	-7202	-8874	-7462
-10991	-7050	-8984	-7175
-7428	-7155	-9093	-7131
-4091	-7518	-9202	-7352
-1443	-8104	-9311	-7821
141	-8850	-9418	-8492
436	-9671	-9525	-9286
-614	-10472	-9632	-10112
-2882	-11162	-9738	-10873
-6076	-11661	-9844	-11482
-9780	-11919	-9951	-11869
-13508	-11915	-10058	-11997
-16772	-11663	-10164	-11864
-19147	-11212	-10271	-11503
-20324	-10636	-10376	-10973
-20161	-10023	-10482	-10363
-18693	-9473	-10587	-9769
-16132	-9069	-10691	-9284
-12838	-8881	-10795	-8989
-9269	-8947	-10899	-8936
-5921	-9272	-11001	-9148
-3258	-9827	-11102	-9609
-1654	-10551	-11204	-10270
-1339	-11361	-11304	-11057
-2370	-12164	-11405	-11877
-4620	-12864	-11504	-12633
-7800	-13384	-11604	-13236
-11494	-13667	-11704	-13619
-15218	-13688	-11803	-13744
-18482	-13458	-11903	-13606
-20860	-13021	-12001	-13239
-22043	-12448	-12100	-12704
-21886	-11828	-12198	-12087
-20423	-11256	-12296	-11485
-17864	-10822	-12393	-10991
-14568	-10597	-12490	-10686
-10992	-10624	-12585	-10624
-7631	-10910	-12680	-10825
-4952	-11432	-12775	-11276
-3328	-12131	-12868	-11927
-2993	-12928	-12961	-12707
-4002	-13728	-13053	-13519
-6233	-14439	-13146	-14267
-9398	-14977	-13237	-14865
-13082	-15283	-13329	-15243
-16799	-15329	-13420	-15362
-20062	-15120	-13511	-15219
-22442	-14697	-13601	-14845
-23630	-14127	-13692	-14303
-23479	-13499	-13782	-13679
-22019	-12908	-13872	-13067
-19462	-12445	-13960	-12564
-16162	-12183	-14048	-12247
-12578	-12168	-14136	-12174
-9204	-12414	-14221	-12364
-6507	-12900	-14307	-12804
-4863	-13573	-14392	-13446
-4505	-14354	-14476	-14215
-5492	-15151	-14560	-15018
-7704	-15869	-14643	-15760
-10852	-16423	-14727	-16350
-14524	-16751	-14809	-16721
-18235	-16820	-14891	-16834
-21495	-16632	-14973	-16684
-23877	-16223	-15055	-16304
-25068	-15658	-15135	-15753
-24921	-15022	-15216	-15120
-23465	-14412	-15296	-14499
-20907	-13919	-15376	-13984
-17603	-13619	-15454	-13656
-14010	-13563	-15531	-13571
-10622	-13768	-15609	-13749
-7906	-14217	-15684	-14176
-6241	-14860	-15760	-14807
-5860	-15623	-15834	-15566
-6824	-16413	-15909	-16359
-9015	-17136	-15981	-17092
-12146	-17705	-16055	-17675
-15805	-18052	-16128	-18039
-19508	-18145	-16200	-18144
-22765	-17977	-16272	-17987
-25147	-17582	-16343	-17598
-26342	-17022	-16414	-17039
-26198	-16380	-16485	-16396
-24743	-15751	-16554	-15763
-22185	-15229	-16624	-15237
-18876	-14891	-16692	-14897
-15273	-14793	-16759	-14799
-11870	-14955	-16826	-14963
-9136	-15365	-16891	-15379
-7448	-15979	-16956	-15997
-7043	-16721	-17020	-16745
-7984	-17502	-17084	-17529
-10153	-18227	-17147	-18252
-13265	-18808	-17209	-18825
-16911	-19176	-17271	-19181
-20605	-19290	-17333	-19278
-23858	-19142	-17394	-19112
-26240	-18762	-17454	-18715
-27436	-18206	-17515	-18146
-27295	-17558	-17574	-17492
-25842	-16912	-17632	-16848
-23282	-16361	-17691	-16310
-19967	-15986	-17748	-15956
-16354	-15844	-17804	-15844
-12935	-15963	-17860	-15995
-10181	-16334	-17915	-16397
-8470	-16914	-17968	-17003
-8040	-17634	-18022	-17738
-8957	-18404	-18074	-18511
-11104	-19130	-18125	-19224
-14198	-19722	-18176	-19789
-17828	-20107	-18227	-20134
-21513	-20241	-18277	-20223
-24762	-20115	-18327	-20049
-27142	-19749	-18376	-19641
-28340	-19199	-18424	-19063
-28201	-18546	-18473	-18398
-26749	-17883	-18519	-17742
-24187	-17303	-18566	-17190
-20866	-16890	-18612	-16823
-17241	-16706	-18656	-16696
-13806	-16781	-18700	-16833
-11032	-17111	-18743	-17221
-9297	-17656	-18785	-17813
-8842	-18351	-18827	-18536
-9734	-19109	-18867	-19297
-11858	-19834	-18907	-20000
-14932	-20434	-18946	-20554
-18548	-20836	-18985	-20891
-22223	-20991	-19023	-20970
-25466	-20883	-19061	-20786
-27845	-20532	-19098	-20369
-29044	-19990	-19134	-19779
-28906	-19333	-19170	-19103
-27454	-18653	-19205	-18434
-24889	-18047	-19239	-17868
-21562	-17597	-19273	-17487
-17925	-17370	-19305	-17345
-14474	-17400	-19336	-17467
-11679	-17687	-19368	-17841
-9920	-18197	-19397	-18419
-9440	-18865	-19427	-19129
-10306	-19608	-19455	-19878
-12406	-20330	-19483	-20569
-15461	-20938	-19510	-21113
-19061	-21355	-19536	-21440
-22726	-21530	-19562	-21510
-25963	-21442	-19587	-21316
-28340	-21106	-19612	-20888
-29539	-20571	-19636	-20288
-29402	-19911	-19659	-19598
-27951	-19216	-19681	-18918
-25383	-18583	-19704	-18338
-22048	-18098	-19724	-17941
-18400	-17828	-19744	-17785
-14932	-17813	-19764	-17892
-12116	-18056	-19782	-18251
-10333	-18529	-19799	-18815
-9826	-19169	-19816	-19511
-10667	-19896	-19831	-20248
-12743	-20612	-19847	-20927
-15777	-21227	-19861	-21460
-19362	-21658	-19874	-21777
-23016	-21852	-19888	-21837
-26247	-21783	-19900	-21633
-28622	-21464	-19913	-21195
-29821	-20937	-19924	-20583
-29685	-20274	-19935	-19882
-28233	-19566	-19945	-19187
-25662	-18907	-19953	-18593
-22320	-18387	-19962	-18182
-18660	-18075	-19969	-18010
-15175	-18014	-19975	-18102
-12337	-18214	-19981	-18445
-10530	-18649	-19985	-18995
-9997	-19259	-19990	-19677
-10812	-19967	-19993	-20402
-12864	-20677	-19995	-21069
-15878	-21296	-19997	-21592
-19447	-21741	-19997	-21898
-23089	-21954	-19998	-21947
-26314	-21905	-19998	-21733
-28687	-21601	-19997	-21285
-29886	-21085	-19996	-20661
-29751	-20421	-19993	-19948
-28298	-19700	-19990	-19239
-25724	-19017	-19987	-18631
-22375	-18462	-19982	-18205
-18703	-18109	-19976	-18018
-15201	-18003	-19970	-18094
-12342	-18159	-19962	-18423
-10510	-18553	-19955	-18958
-9951	-19134	-19946	-19627
-10740	-19822	-19937	-20338
-12768	-20524	-19926	-20994
-15761	-21146	-19915	-21505
-19314	-21603	-19903	-21801
-22946	-21834	-19891	-21841
-26164	-21805	-19877	-21616
-28534	-21519	-19864	-21157
-29733	-21011	-19850	-20522
-29599	-20349	-19835	-19796
-28146	-19617	-19819	-19074
-25569	-18912	-19802	-18452
-22213	-18324	-19784	-18011
-18529	-17929	-19767	-17810
-15010	-17779	-19747	-17870
-12130	-17890	-19728	-18183
-10273	-18244	-19706	-18704
-9688	-18793	-19685	-19359
-10451	-19459	-19663	-20058
-12456	-20153	-19640	-20703
-15428	-20777	-19616	-21203
-18965	-21245	-19592	-21489
-22586	-21494	-19567	-21518
-25798	-21485	-19542	-21284
-28165	-21217	-19515	-20813
-29365	-20721	-19488	-20167
-29231	-20061	-19461	-19429
-27778	-19320	-19432	-18694
-25199	-18593	-19402	-18059
-21836	-17974	-19373	-17603
-18140	-17539	-19342	-17385
-14604	-17344	-19310	-17430
-11703	-17410	-19278	-17729
-9822	-17724	-19245	-18235
-9212	-18239	-19210	-18878
-9949	-18883	-19177	-19564
-11930	-19566	-19141	-20197
-14882	-20192	-19104	-20687
-18403	-20671	-19068	-20963
-22013	-20937	-19030	-20983
-25219	-20948	-18993	-20738
-27585	-20699	-18953	-20258
-28785	-20216	-18914	-19601
-28652	-19559	-18874	-18850
-27199	-18811	-18834	-18102
-24617	-18065	-18792	-17453
-21248	-17415	-18750	-16983
-17540	-16942	-18708	-16751
-13989	-16703	-18663	-16782
-11067	-16725	-18619	-17066
-9163	-16997	-18574	-17559
-8526	-17479	-18528	-18187
-9238	-18100	-18481	-18861
-11196	-18771	-18433	-19484
-14128	-19397	-18386	-19963
-17634	-19886	-18336	-20230
-21233	-20169	-18287	-20240
-24434	-20201	-18237	-19986
-26798	-19971	-18187	-19496
-27998	-19502	-18135	-18828
-27868	-18852	-18083	-18067
-26416	-18097	-18031	-17307
-23831	-17334	-17978	-16643
-20456	-16655	-17924	-16160
-16738	-16145	-17869	-15914
-13171	-15863	-17813	-15930
-10229	-15841	-17757	-16200
-8301	-16073	-17700	-16679
-7640	-16521	-17643	-17296
-8327	-17116	-17585	-17958
-10261	-17775	-17525	-18569
-13175	-18399	-17466	-19040
-16665	-18899	-17405	-19297
-20255	-19199	-17345	-19299
-23450	-19252	-17284	-19035
-25813	-19041	-17222	-18536
-27015	-18589	-17159	-17859
-26886	-17945	-17096	-17086
-25436	-17188	-17032	-16315
-22850	-16409	-16967	-15639
-19469	-15703	-16902	-15141
-15741	-15157	-16837	-14882
-12159	-14835	-16770	-14884
-9197	-14767	-16703	-15140
-7247	-14958	-16635	-15607
-6562	-15372	-16566	-16212
-7224	-15943	-16497	-16863
-9137	-16588	-16427	-17465
-12031	-17211	-16357	-17926
-15508	-17719	-16286	-18175
-19088	-18036	-16214	-18169
-22279	-18111	-16142	-17898
-24641	-17922	-16070	-17390
-25845	-17486	-15996	-16703
-25719	-16852	-15923	-15920
-24271	-16093	-15848	-15138
-21684	-15301	-15773	-14449
-18299	-14571	-15697	-13940
-14561	-13990	-15622	-13667
-10965	-13626	-15544	-13657
-7985	-13517	-15467	-13901
-6013	-13667	-15388	-14355
-5304	-14045	-15310	-14949
-5943	-14591	-15231	-15590
-7834	-15222	-15150	-16182
-10710	-15842	-15069	-16635
-14173	-16359	-14988	-16876
-17744	-16693	-14907	-16861
-20932	-16790	-14825	-16584
-23294	-16623	-14743	-16068
-24501	-16206	-14659	-15373
-24379	-15583	-14576	-14581
-22933	-14825	-14492	-13787
-20347	-14022	-14407	-13089
-16958	-13269	-14322	-12568
-13212	-12657	-14236	-12282
-9602	-12253	-14150	-12260
-6604	-12102	-14063	-12491
-4611	-12212	-13975	-12935
-3879	-12554	-13886	-13518
-4496	-13075	-13798	-14150
-6366	-13691	-13709	-14734
-9225	-14309	-13619	-15180
-12675	-14833	-13529	-15414
-16239	-15185	-13438	-15393
-19424	-15303	-13347	-15109
-21787	-15161	-13255	-14586
-22998	-14763	-13163	-13884
-22880	-14153	-13071	-13083
-21438	-13399	-12978	-12280
-18853	-12587	-12884	-11572
-15461	-11814	-12790	-11039
-11707	-11172	-12696	-10742
-8085	-10731	-12601	-10709
-5071	-10539	-12505	-10930
-3058	-10607	-12409	-11364
-2304	-10917	-12313	-11937
-2899	-11410	-12216	-12560
-4750	-12011	-12118	-13138
-7592	-12625	-12020	-13576
-11031	-13159	-11922	-13805
-14588	-13527	-11823	-13779
-17770	-13668	-11724	-13488
-20136	-13550	-11624	-12960
-21351	-13175	-11524	-12251
-21239	-12580	-11424	-11443
-19802	-11830	-11323	-10632
-17219	-11013	-11222	-9914
-13826	-10223	-11120	-9373
-10065	-9552	-11018	-9065
-6432	-9076	-10915	-9022
-3402	-8844	-10812	-9233
-1370	-8873	-10709	-9657
-596	-9147	-10605	-10222
-1170	-9614	-10500	-10838
-3002	-10199	-10395	-11409
-5829	-10810	-10290	-11842
-9257	-11351	-10185	-12066
-12808	-11736	-10079	-12036
-15990	-11901	-9973	-11741
-18358	-11808	-9866	-11208
-19579	-11457	-9759	-10493
-19474	-10880	-9653	-9679
-18043	-10139	-9545	-8861
-15463	-9319	-9437	-8135
-12069	-8513	-9329	-7584
-8304	-7816	-9220	-7269
-4660	-7305	-9111	-7215
-1615	-7034	-9001	-7417
434	-7026	-8892	-7834
1227	-7265	-8781	-8393
672	-7706	-8670	-9003
-1141	-8275	-8560	-9567
-3954	-8882	-8449	-9996
-7372	-9430	-8337	-10216
-10919	-9833	-8227	-10183
-14100	-10021	-8114	-9885
-16473	-9956	-8003	-9348
-17701	-9630	-7889	-8629
-17604	-9072	-7776	-7810
-16180	-8342	-7663	-6986
-13605	-7520	-7550	-6253
-10211	-6703	-7436	-5695
-6442	-5983	-7322	-5371
-2789	-5440	-7208	-5310
268	-5132	-7093	-5506
2334	-5086	-6978	-5915
3146	-5291	-6863	-6467
2609	-5705	-6748	-7072
812	-6258	-6632	-7633
-1987	-6860	-6515	-8058
-5397	-7417	-6400	-8276
-8940	-7837	-6284	-8241
-12123	-8051	-6168	-7941
-14501	-8013	-6051	-7401
-15737	-7714	-5934	-6679
-15650	-7178	-5816	-5857
-14233	-6460	-5698	-5027
-11664	-5640	-5580	-4289
-8273	-4813	-5462	-3725
-4501	-4072	-5345	-3395
-841	-3499	-5226	-3327
2229	-3156	-5107	-3516
4310	-3074	-4989	-3920
5139	-3245	-4869	-4467
4620	-3634	-4750	-5068
2837	-4171	-4631	-5627
49	-4768	-4513	-6051
-3352	-5332	-4393	-6266
-6893	-5770	-4273	-6230
-10079	-6008	-4153	-5930
-12463	-5999	-4032	-5388
-13709	-5729	-3913	-4665
-13632	-5218	-3792	-3840
-12225	-4515	-3671	-3007
-9663	-3700	-3550	-2265
-6275	-2865	-3429	-1695
-2501	-2105	-3308	-1359
1164	-1505	-3187	-1288
4245	-1130	-3067	-1470
6341	-1011	-2945	-1869
7185	-1151	-2823	-2413
6681	-1513	-2701	-3012
4913	-2033	-2580	-3569
2135	-2626	-2459	-3993
-1260	-3197	-2337	-4209
-4800	-3652	-2215	-4173
-7989	-3917	-2093	-3873
-10382	-3938	-1971	-3333
-11638	-3698	-1849	-2608
-11572	-3212	-1726	-1781
-10177	-2527	-1604	-947
-7623	-1720	-1481	-201
-4240	-881	-1359	371
-466	-105	-1237	711
3204	519	-1114	786
6294	926	-992	607
8403	1078	-869	212
9262	971	-746	-329
8772	634	-624	-927
7016	131	-502	-1484
4248	-457	-379	-1908
857	-1034	-256	-2126
-2682	-1508	-133	-2091
-5877	-1800	-11	-1794
-8279	-1852	111	-1255
-9547	-1644	234	-531
-9495	-1185	356	294
-8111	-521	479	1129
-5568	275	602	1876
-2190	1117	725	2452
1581	1905	847	2794
5256	2553	970	2873
8354	2989	1093	2696
10474	3173	1214	2303
11346	3097	1338	1762
10870	2787	1460	1165
9125	2299	1581	606
6365	1715	1705	180
2977	1131	1827	-41
-564	639	1948	-9
-3765	322	2071	285
-6177	237	2193	821
-7459	412	2314	1542
-7420	840	2436	2367
-6051	1482	2558	3201
-3518	2266	2680	3950
-148	3105	2802	4526
3620	3904	2923	4868
7297	4572	3045	4950
10402	5037	3166	4774
12532	5252	3287	4381
13416	5205	3408	3840
12951	4920	3528	3240
11217	4449	3648	2680
8463	3871	3770	2250
5077	3279	3890	2024
1533	2768	4010	2051
-1675	2424	4131	2342
-4099	2305	4250	2874
-5395	2446	4370	3591
-5373	2843	4490	4413
-4018	3459	4609	5246
-1498	4228	4728	5993
1862	5064	4848	6568
5628	5871	4967	6912
9305	6556	5086	6993
12415	7047	5205	6817
14554	7291	5323	6424
15448	7273	5442	5880
14994	7011	5558	5278
13268	6557	5677	4714
10519	5984	5795	4278
7135	5386	5912	4048
3586	4858	6029	4068
369	4485	6145	4353
-2068	4333	6263	4880
-3380	4437	6378	5592
-3374	4801	6495	6411
-2036	5389	6611	7240
469	6140	6726	7984
3821	6968	6841	8559
7581	7780	6957	8902
11258	8482	7072	8982
14372	8995	7186	8804
16517	9267	7301	8407
17421	9278	7415	7862
16976	9040	7528	7256
15257	8601	7643	6685
12513	8035	7756	6245
9128	7430	7869	6007
5574	6884	7982	6020
2347	6482	8094	6299
-104	6295	8206	6819
-1433	6364	8317	7525
-1446	6691	8429	8338
-125	7250	8540	9163
2365	7980	8650	9903
5705	8799	8761	10475
9458	9612	8871	10815
13133	10328	8981	10892
16250	10863	9091	10712
18401	11162	9199	10312
19313	11199	9308	9763
18876	10985	9417	9151
17164	10560	9526	8575
14422	9999	9633	8127
11036	9389	9741	7882
7476	8824	9847	7887
4236	8395	9954	8155
1769	8174	10061	8667
422	8203	10166	9366
390	8493	10272	10173
1692	9020	10376	10992
4166	9727	10482	11728
7493	10533	10585	12295
11239	11347	10689	12632
14911	12072	10793	12706
18029	12627	10896	12522
20185	12951	10998	12117
21103	13015	11100	11562
20673	12823	11203	10944
18966	12415	11305	10360
16226	11859	11405	9903
12837	11242	11506	9649
9270	10661	11606	9645
6018	10203	11706	9905
3534	9946	11806	10407
2167	9937	11904	11097
2115	10187	12002	11896
3397	10680	12100	12709
5853	11361	12198	13438
9167	12154	12295	14001
12903	12964	12391	14332
16571	13698	12487	14402
19689	14269	12582	14212
21849	14616	12678	13803
22773	14705	12772	13241
22348	14536	12867	12615
20645	14144	12961	12023
17907	13594	13054	11557
14514	12971	13147	11292
10938	12372	13239	11278
7672	11888	13331	11526
5171	11595	13423	12019
3784	11544	13513	12700
3709	11755	13603	13489
4970	12212	13693	14294
7408	12865	13782	15017
10707	13641	13870	15573
14433	14445	13958	15899
18095	15185	14046	15962
21212	15772	14133	15766
23375	16141	14219	15350
24303	16253	14305	14780
23883	16106	14391	14146
22184	15730	14476	13545
19445	15186	14560	13069
16047	14559	14645	12792
12461	13942	14728	12766
9182	13429	14811	13004
6662	13100	14893	13485
5253	13009	14975	14155
5156	13179	15056	14935
6395	13598	15136	15731
8813	14221	15215	16446
12096	14977	15295	16994
15811	15773	15373	17313
19467	16517	15452	17370
22582	17117	15529	17167
24746	17506	15607	16743
25678	17642	15683	16165
25262	17516	15759	15522
23564	17156	15834	14909
20824	16618	15909	14421
17421	15987	15983	14133
13825	15354	16057	14094
10530	14814	16129	14320
7991	14448	16201	14789
6559	14316	16273	15446
6439	14443	16345	16217
7655	14823	16415	17003
10053	15414	16484	17709
13319	16148	16553	18250
17021	16934	16622	18560
20670	17678	16690	18609
23783	18290	16757	18399
25948	18698	16824	17967
26882	18856	16890	17379
26469	18750	16955	16725
24772	18406	17020	16101
22031	17877	17084	15602
18622	17241	17148	15301
15014	16593	17211	15248
11703	16025	17273	15460
9144	15624	17334	15916
7689	15449	17396	16562
7544	15533	17456	17320
8736	15872	17515	18096
11113	16429	17574	18793
14361	17138	17632	19324
18051	17913	17689	19627
21692	18657	17747	19667
24801	19278	17803	19448
26966	19703	17858	19007
27902	19882	17913	18409
27491	19797	17967	17744
25796	19469	18021	17109
23051	18947	18074	16596
19635	18308	18126	16281
16016	17645	18178	16215
12688	17051	18229	16413
10108	16614	18279	16855
8630	16398	18329	17489
8460	16437	18377	18235
9628	16735	18425	18999
11982	17256	18472	19685
15212	17940	18519	20207
18888	18699	18564	20500
22521	19440	18610	20533
25625	20070	18655	20304
27790	20511	18698	19853
28727	20709	18742	19244
28318	20645	18784	18568
26623	20333	18826	17921
23875	19820	18867	17394
20452	19179	18908	17065
16820	18501	18947	16984
13476	17881	18986	17169
10874	17409	19024	17596
9371	17150	19062	18216
9176	17146	19098	18949
10319	17400	19135	19702
12651	17885	19170	20377
15862	18541	19205	20889
19524	19283	19238	21173
23147	20019	19271	21195
26247	20655	19304	20957
28410	21110	19336	20495
29349	21329	19367	19877
28941	21285	19397	19188
27245	20990	19426	18527
24494	20485	19455	17987
21063	19842	19484	17643
17419	19152	19511	17548
